,date,state,indians,foreigns,cured,deaths,confirmed
684,2020-04-06,17,,,8,0,10
685,2020-04-06,2,,,19,7,523
686,2020-04-06,26,,,0,0,7
687,2020-04-06,19,,,22,12,144
688,2020-04-06,5,,,25,1,84
689,2020-04-06,20,,,2,1,13
690,2020-04-06,11,,,4,2,109
691,2020-04-06,29,,,0,0,4
692,2020-04-06,8,,,12,4,151
693,2020-04-06,0,,,55,2,314
694,2020-04-06,6,,,10,0,14
695,2020-04-06,21,,,0,9,165
696,2020-04-06,9,,,56,45,748
697,2020-04-06,23,,,0,0,2
698,2020-04-06,24,,,0,0,1
699,2020-04-06,14,,,2,0,21
700,2020-04-06,15,,,1,0,5
701,2020-04-06,10,,,4,6,76
702,2020-04-06,3,,,21,0,274
703,2020-04-06,7,,,8,5,571
704,2020-04-06,1,,,34,7,321
705,2020-04-06,13,,,4,0,26
706,2020-04-06,4,,,21,3,305
707,2020-04-06,16,,,10,3,80
708,2020-04-07,12,,,1,3,266
709,2020-04-07,25,,,0,0,10
710,2020-04-07,30,,,0,0,1
711,2020-04-07,28,,,0,0,26
712,2020-04-07,22,,,0,1,32
713,2020-04-07,18,,,7,0,18
714,2020-04-07,17,,,9,0,10
715,2020-04-07,2,,,21,7,576
716,2020-04-07,26,,,0,0,7
717,2020-04-07,19,,,25,13,165
718,2020-04-07,5,,,25,1,90
719,2020-04-07,20,,,2,1,13
720,2020-04-07,11,,,4,2,116
721,2020-04-07,29,,,0,0,4
722,2020-04-07,8,,,25,4,175
723,2020-04-07,0,,,58,2,327
724,2020-04-07,6,,,10,0,14
725,2020-04-07,21,,,0,13,229
726,2020-04-07,9,,,56,48,868
727,2020-04-07,23,,,0,0,2
728,2020-04-07,24,,,0,0,1
729,2020-04-07,14,,,2,1,42
730,2020-04-07,15,,,1,0,5
731,2020-04-07,10,,,4,7,91
732,2020-04-07,3,,,21,3,288
733,2020-04-07,7,,,8,5,621
734,2020-04-07,1,,,35,7,364
735,2020-04-07,31,,,0,0,1
736,2020-04-07,13,,,5,0,31
737,2020-04-07,4,,,21,3,305
738,2020-04-07,16,,,13,3,91
739,2020-04-08,12,,,5,4,305
740,2020-04-08,25,,,0,0,10
741,2020-04-08,30,,,0,0,1
742,2020-04-08,28,,,0,0,27
743,2020-04-08,22,,,0,1,38
744,2020-04-08,18,,,7,0,18
745,2020-04-08,17,,,9,0,10
746,2020-04-08,2,,,21,9,576
747,2020-04-08,26,,,0,0,7
748,2020-04-08,19,,,25,13,165
749,2020-04-08,5,,,28,3,147
750,2020-04-08,20,,,2,1,18
751,2020-04-08,11,,,4,2,116
752,2020-04-08,29,,,0,0,4
753,2020-04-08,8,,,25,4,175
754,2020-04-08,0,,,70,2,336
755,2020-04-08,6,,,10,0,14
756,2020-04-08,21,,,0,13,229
757,2020-04-08,9,,,79,64,1018
758,2020-04-08,23,,,0,0,2
759,2020-04-08,24,,,0,0,1
760,2020-04-08,14,,,2,1,42
761,2020-04-08,15,,,1,0,5
762,2020-04-08,10,,,4,7,91
763,2020-04-08,3,,,21,3,328
764,2020-04-08,7,,,19,7,690
765,2020-04-08,1,,,35,7,427
766,2020-04-08,31,,,0,0,1
767,2020-04-08,13,,,5,0,31
768,2020-04-08,4,,,26,3,343
769,2020-04-08,16,,,13,5,99
770,2020-04-09,12,,,6,4,348
771,2020-04-09,25,,,0,0,11
772,2020-04-09,30,,,0,0,1
773,2020-04-09,28,,,0,0,28
774,2020-04-09,22,,,0,1,39
775,2020-04-09,18,,,7,0,18
776,2020-04-09,17,,,9,0,10
777,2020-04-09,2,,,21,9,669
778,2020-04-09,26,,,0,0,7
779,2020-04-09,19,,,25,16,179
780,2020-04-09,5,,,29,3,169
781,2020-04-09,20,,,2,1,18
782,2020-04-09,11,,,4,4,158
783,2020-04-09,29,,,0,0,13
784,2020-04-09,8,,,28,5,181
785,2020-04-09,0,,,83,2,345
786,2020-04-09,6,,,10,0,14
787,2020-04-09,21,,,0,16,259
788,2020-04-09,9,,,117,72,1135
789,2020-04-09,23,,,1,0,2
790,2020-04-09,24,,,0,0,1
791,2020-04-09,14,,,2,1,42
792,2020-04-09,15,,,1,0,5
793,2020-04-09,10,,,4,8,101
794,2020-04-09,3,,,21,3,383
795,2020-04-09,7,,,21,8,738
796,2020-04-09,1,,,35,7,442
797,2020-04-09,31,,,0,0,1
798,2020-04-09,13,,,5,0,35
799,2020-04-09,4,,,31,4,410
800,2020-04-09,16,,,16,5,103
801,2020-04-10,12,,,7,6,363
802,2020-04-10,25,,,0,0,11
803,2020-04-10,30,,,0,0,1
804,2020-04-10,28,,,0,0,29
805,2020-04-10,22,,,0,1,60
806,2020-04-10,18,,,7,0,18
807,2020-04-10,17,,,9,0,10
808,2020-04-10,2,,,25,13,898
809,2020-04-10,26,,,1,0,7
810,2020-04-10,19,,,26,17,241
811,2020-04-10,5,,,29,3,169
812,2020-04-10,20,,,6,1,28
813,2020-04-10,11,,,6,4,184
814,2020-04-10,29,,,0,1,13
815,2020-04-10,8,,,30,6,197
816,2020-04-10,0,,,96,2,357
817,2020-04-10,6,,,10,0,15
818,2020-04-10,21,,,0,16,259
819,2020-04-10,9,,,125,97,1364
820,2020-04-10,23,,,1,0,2
821,2020-04-10,24,,,0,0,1
822,2020-04-10,14,,,2,1,44
823,2020-04-10,15,,,1,0,5
824,2020-04-10,10,,,5,11,132
825,2020-04-10,3,,,21,3,463
826,2020-04-10,7,,,21,8,834
827,2020-04-10,1,,,35,7,473
828,2020-04-10,31,,,0,0,1
829,2020-04-10,13,,,5,0,35
830,2020-04-10,4,,,32,4,431
831,2020-04-10,16,,,16,5,116
832,2020-04-11,12,,,11,6,381
833,2020-04-11,25,,,0,0,11
834,2020-04-11,30,,,0,0,1
835,2020-04-11,28,,,0,1,29
836,2020-04-11,22,,,0,1,60
837,2020-04-11,18,,,7,0,18
838,2020-04-11,17,,,9,0,18
839,2020-04-11,2,,,25,14,903
840,2020-04-11,26,,,1,0,7
841,2020-04-11,19,,,31,19,308
842,2020-04-11,5,,,29,3,177
843,2020-04-11,20,,,6,1,28
844,2020-04-11,11,,,6,4,207
845,2020-04-11,29,,,0,1,17
846,2020-04-11,8,,,37,6,214
847,2020-04-11,0,,,123,2,364
848,2020-04-11,6,,,10,0,15
849,2020-04-11,21,,,0,33,443
850,2020-04-11,9,,,188,110,1574
851,2020-04-11,23,,,1,0,2
852,2020-04-11,24,,,0,0,1
853,2020-04-11,14,,,2,1,48
854,2020-04-11,15,,,1,0,7
855,2020-04-11,10,,,5,11,132
856,2020-04-11,3,,,21,3,553
857,2020-04-11,7,,,44,8,911
858,2020-04-11,1,,,43,9,504
859,2020-04-11,31,,,0,0,2
860,2020-04-11,13,,,5,0,35
861,2020-04-11,4,,,32,4,433
862,2020-04-11,16,,,16,5,126
863,2020-04-12,12,,,11,6,381
864,2020-04-12,25,,,10,0,11
865,2020-04-12,30,,,0,0,1
866,2020-04-12,28,,,0,1,29
867,2020-04-12,22,,,19,1,64
868,2020-04-12,18,,,7,0,19
869,2020-04-12,17,,,10,0,25
870,2020-04-12,2,,,25,19,1069
871,2020-04-12,26,,,5,0,7
872,2020-04-12,19,,,44,22,432
873,2020-04-12,5,,,29,3,185
874,2020-04-12,20,,,6,1,32
875,2020-04-12,11,,,6,4,224
876,2020-04-12,29,,,0,1,17
877,2020-04-12,8,,,37,6,226
878,2020-04-12,0,,,142,2,374
879,2020-04-12,6,,,10,0,15
880,2020-04-12,21,,,0,36,564
881,2020-04-12,9,,,208,127,1761
882,2020-04-12,23,,,1,0,2
883,2020-04-12,24,,,0,0,1
884,2020-04-12,14,,,12,1,54
885,2020-04-12,15,,,1,0,7
886,2020-04-12,10,,,5,11,151
887,2020-04-12,3,,,21,3,700
888,2020-04-12,7,,,44,10,969
889,2020-04-12,1,,,43,9,504
890,2020-04-12,31,,,0,0,2
891,2020-04-12,13,,,5,0,35
892,2020-04-12,4,,,45,5,452
893,2020-04-12,16,,,19,5,134
894,2020-04-13,12,,,11,7,432
895,2020-04-13,25,,,10,0,11
896,2020-04-13,30,,,0,0,1
897,2020-04-13,28,,,0,1,31
898,2020-04-13,22,,,26,1,64
899,2020-04-13,18,,,7,0,21
900,2020-04-13,17,,,10,0,31
901,2020-04-13,2,,,27,24,1154
902,2020-04-13,26,,,5,0,7
903,2020-04-13,19,,,47,26,539
904,2020-04-13,5,,,29,3,185
905,2020-04-13,20,,,13,1,32
906,2020-04-13,11,,,6,4,245
907,2020-04-13,29,,,0,2,19
908,2020-04-13,8,,,59,6,247
909,2020-04-13,0,,,179,3,376
910,2020-04-13,6,,,10,0,15
911,2020-04-13,21,,,44,43,604
912,2020-04-13,9,,,217,149,1985
913,2020-04-13,23,,,1,0,2
914,2020-04-13,24,,,0,0,1
915,2020-04-13,32,,,0,0,1
916,2020-04-13,14,,,12,1,54
917,2020-04-13,15,,,1,0,7
918,2020-04-13,10,,,14,11,167
919,2020-04-13,3,,,21,3,812
920,2020-04-13,7,,,50,11,1075
921,2020-04-13,1,,,100,16,562
922,2020-04-13,31,,,0,0,2
923,2020-04-13,13,,,5,0,35
924,2020-04-13,4,,,47,5,483
925,2020-04-13,16,,,29,7,152
926,2020-04-14,12,,,14,9,473
927,2020-04-14,25,,,10,0,11
928,2020-04-14,30,,,0,0,1
929,2020-04-14,28,,,0,1,31
930,2020-04-14,22,,,26,1,66
931,2020-04-14,18,,,7,0,21
932,2020-04-14,17,,,10,0,31
933,2020-04-14,2,,,30,28,1510
934,2020-04-14,26,,,5,0,7
935,2020-04-14,19,,,55,26,617
936,2020-04-14,5,,,34,3,199
937,2020-04-14,20,,,13,1,32
938,2020-04-14,11,,,16,4,270
939,2020-04-14,29,,,0,2,24
940,2020-04-14,8,,,65,9,258
941,2020-04-14,0,,,198,3,379
942,2020-04-14,6,,,10,0,15
943,2020-04-14,21,,,51,50,730
944,2020-04-14,9,,,229,160,2337
945,2020-04-14,23,,,1,0,2
946,2020-04-14,33,,,0,0,1
947,2020-04-14,24,,,0,0,1
948,2020-04-14,32,,,0,0,1
949,2020-04-14,14,,,18,1,55
950,2020-04-14,15,,,1,0,7
951,2020-04-14,10,,,14,12,176
952,2020-04-14,3,,,133,3,879
953,2020-04-14,7,,,58,11,1173
954,2020-04-14,1,,,100,17,624
955,2020-04-14,31,,,0,0,2
956,2020-04-14,13,,,7,0,35
957,2020-04-14,4,,,49,5,657
958,2020-04-14,16,,,36,7,190
959,2020-04-15,25,,,10,0,11
960,2020-04-15,12,,,16,9,503
961,2020-04-15,30,,,0,0,1
962,2020-04-15,28,,,0,1,33
963,2020-04-15,22,,,29,1,70
964,2020-04-15,18,,,7,0,21
965,2020-04-15,17,,,13,0,33
966,2020-04-15,2,,,30,30,1561
967,2020-04-15,26,,,5,0,7
968,2020-04-15,19,,,59,30,695
969,2020-04-15,5,,,34,3,199
970,2020-04-15,20,,,13,1,33
971,2020-04-15,11,,,30,4,278
972,2020-04-15,29,,,0,2,27
973,2020-04-15,8,,,75,11,277
974,2020-04-15,0,,,211,3,387
975,2020-04-15,6,,,10,0,17
976,2020-04-15,21,,,64,53,987
977,2020-04-15,9,,,259,178,2687
978,2020-04-15,23,,,1,0,2
979,2020-04-15,33,,,0,1,7
980,2020-04-15,24,,,0,0,1
981,2020-04-15,32,,,0,0,0
982,2020-04-15,14,,,18,1,60
983,2020-04-15,15,,,1,0,7
984,2020-04-15,10,,,14,13,186
985,2020-04-15,3,,,147,3,1005
986,2020-04-15,7,,,81,12,1204
987,2020-04-15,1,,,120,18,647
988,2020-04-15,31,,,0,0,2
989,2020-04-15,13,,,9,0,37
990,2020-04-15,4,,,51,11,735
991,2020-04-15,16,,,37,7,213
992,2020-04-16,25,,,10,0,11
993,2020-04-16,12,,,20,14,534
994,2020-04-16,30,,,0,0,1
995,2020-04-16,28,,,5,1,33
996,2020-04-16,22,,,29,1,74
997,2020-04-16,18,,,7,0,21
998,2020-04-16,17,,,17,0,33
999,2020-04-16,2,,,42,32,1578
1000,2020-04-16,26,,,5,0,7
1001,2020-04-16,19,,,64,36,871
1002,2020-04-16,5,,,43,3,205
1003,2020-04-16,20,,,16,1,35
1004,2020-04-16,11,,,36,4,300
1005,2020-04-16,29,,,0,2,28
1006,2020-04-16,8,,,82,13,315
1007,2020-04-16,0,,,218,3,388
1008,2020-04-16,6,,,10,0,17
1009,2020-04-16,21,,,64,53,1120
1010,2020-04-16,9,,,295,187,2919
1011,2020-04-16,23,,,1,0,2
1012,2020-04-16,33,,,0,1,7
1013,2020-04-16,24,,,0,0,1
1014,2020-04-16,32,,,0,0,0
1015,2020-04-16,14,,,18,1,60
1016,2020-04-16,15,,,1,0,7
1017,2020-04-16,10,,,27,13,186
1018,2020-04-16,3,,,147,3,1023
1019,2020-04-16,7,,,118,14,1242
1020,2020-04-16,1,,,120,18,698
1021,2020-04-16,31,,,1,0,2
1022,2020-04-16,13,,,9,0,37
1023,2020-04-16,4,,,68,13,773
1024,2020-04-16,16,,,42,7,231
1025,2020-04-17,25,,,10,0,11
1026,2020-04-17,12,,,36,14,572
1027,2020-04-17,30,,,0,0,1
1028,2020-04-17,28,,,5,1,35
1029,2020-04-17,22,,,37,1,83
1030,2020-04-17,18,,,9,0,21
1031,2020-04-17,17,,,23,0,36
1032,2020-04-17,2,,,51,38,1640
1033,2020-04-17,26,,,6,0,7
1034,2020-04-17,19,,,74,38,1021
1035,2020-04-17,5,,,43,3,205
1036,2020-04-17,20,,,16,1,35
1037,2020-04-17,11,,,38,4,314
1038,2020-04-17,29,,,0,2,29
1039,2020-04-17,8,,,82,13,353
1040,2020-04-17,0,,,245,3,395
1041,2020-04-17,6,,,14,0,18
1042,2020-04-17,21,,,65,57,1308
1043,2020-04-17,9,,,300,194,3205
1044,2020-04-17,23,,,1,0,2
1045,2020-04-17,33,,,0,1,9
1046,2020-04-17,24,,,0,0,1
1047,2020-04-17,32,,,0,0,0
1048,2020-04-17,14,,,19,1,60
1049,2020-04-17,15,,,1,0,7
1050,2020-04-17,10,,,27,13,186
1051,2020-04-17,3,,,164,11,1131
1052,2020-04-17,7,,,180,15,1267
1053,2020-04-17,1,,,186,18,743
1054,2020-04-17,31,,,1,0,2
1055,2020-04-17,13,,,9,0,37
1056,2020-04-17,4,,,74,14,846
1057,2020-04-17,16,,,51,10,255
1058,2020-04-18,25,,,11,0,12
1059,2020-04-18,12,,,42,15,603
1060,2020-04-18,30,,,0,0,1
1061,2020-04-18,28,,,9,1,35
1062,2020-04-18,22,,,37,2,85
1063,2020-04-18,18,,,9,0,21
1064,2020-04-18,17,,,24,0,36
1065,2020-04-18,2,,,72,42,1707
1066,2020-04-18,26,,,6,0,7
1067,2020-04-18,19,,,88,48,1272
1068,2020-04-18,5,,,43,3,225
1069,2020-04-18,20,,,16,1,38
1070,2020-04-18,11,,,42,5,328
1071,2020-04-18,29,,,0,2,33
1072,2020-04-18,8,,,92,13,371
1073,2020-04-18,0,,,255,3,396
1074,2020-04-18,6,,,14,0,18
1075,2020-04-18,21,,,69,69,1355
1076,2020-04-18,9,,,331,201,3323
1077,2020-04-18,23,,,1,0,2
1078,2020-04-18,33,,,0,1,11
1079,2020-04-18,24,,,0,0,1
1080,2020-04-18,32,,,0,0,0
1081,2020-04-18,14,,,21,1,60
1082,2020-04-18,15,,,3,0,7
1083,2020-04-18,10,,,27,13,202
1084,2020-04-18,3,,,183,11,1229
1085,2020-04-18,7,,,283,15,1323
1086,2020-04-18,1,,,186,18,791
1087,2020-04-18,31,,,1,0,2
1088,2020-04-18,13,,,9,0,42
1089,2020-04-18,4,,,86,14,969
1090,2020-04-18,16,,,55,10,287
1091,2020-04-19,25,,,11,0,14
1092,2020-04-19,12,,,42,15,603
1093,2020-04-19,30,,,0,0,1
1094,2020-04-19,28,,,12,1,35
1095,2020-04-19,22,,,37,2,86
1096,2020-04-19,18,,,10,0,23
1097,2020-04-19,17,,,24,0,36
1098,2020-04-19,2,,,72,43,1893
1099,2020-04-19,26,,,6,0,7
1100,2020-04-19,19,,,94,58,1604
1101,2020-04-19,5,,,87,3,233
1102,2020-04-19,20,,,16,1,39
1103,2020-04-19,11,,,51,5,341
1104,2020-04-19,29,,,0,2,35
1105,2020-04-19,8,,,104,14,384
1106,2020-04-19,0,,,257,3,400
1107,2020-04-19,6,,,14,0,18
1108,2020-04-19,21,,,127,70,1407
1109,2020-04-19,9,,,365,211,3651
1110,2020-04-19,23,,,1,0,2
1111,2020-04-19,33,,,0,1,11
1112,2020-04-19,24,,,0,0,1
1113,2020-04-19,32,,,0,0,0
1114,2020-04-19,14,,,24,1,61
1115,2020-04-19,15,,,3,0,7
1116,2020-04-19,10,,,31,16,219
1117,2020-04-19,3,,,183,11,1351
1118,2020-04-19,7,,,365,15,1372
1119,2020-04-19,1,,,186,18,844
1120,2020-04-19,31,,,1,0,2
1121,2020-04-19,13,,,9,0,42
1122,2020-04-19,4,,,108,17,1084
1123,2020-04-19,16,,,62,12,310
1124,2020-04-20,25,,,11,0,15
1125,2020-04-20,12,,,92,20,722
1126,2020-04-20,30,,,0,0,1
1127,2020-04-20,28,,,17,1,35
1128,2020-04-20,22,,,42,2,96
1129,2020-04-20,18,,,13,0,26
1130,2020-04-20,17,,,25,0,36
1131,2020-04-20,2,,,290,45,2003
1132,2020-04-20,26,,,7,0,7
1133,2020-04-20,19,,,106,67,1851
1134,2020-04-20,5,,,87,3,233
1135,2020-04-20,20,,,16,1,39
1136,2020-04-20,11,,,56,5,350
1137,2020-04-20,29,,,0,2,42
1138,2020-04-20,8,,,111,16,395
1139,2020-04-20,0,,,270,3,402
1140,2020-04-20,6,,,14,0,18
1141,2020-04-20,21,,,127,74,1485
1142,2020-04-20,9,,,507,223,4203
1143,2020-04-20,23,,,2,0,2
1144,2020-04-20,33,,,0,1,11
1145,2020-04-20,24,,,0,0,1
1146,2020-04-20,32,,,0,0,0
1147,2020-04-20,14,,,24,1,68
1148,2020-04-20,15,,,3,0,7
1149,2020-04-20,10,,,31,16,219
1150,2020-04-20,3,,,183,14,1478
1151,2020-04-20,7,,,411,15,1477
1152,2020-04-20,1,,,190,21,873
1153,2020-04-20,31,,,1,0,2
1154,2020-04-20,13,,,11,0,44
1155,2020-04-20,4,,,129,17,1176
1156,2020-04-20,16,,,66,12,339
1157,2020-04-21,25,,,11,0,16
1158,2020-04-21,12,,,96,22,757
1159,2020-04-21,30,,,1,0,1
1160,2020-04-21,28,,,19,1,35
1161,2020-04-21,22,,,42,2,114
1162,2020-04-21,18,,,13,0,26
1163,2020-04-21,17,,,25,0,36
1164,2020-04-21,2,,,431,47,2081
1165,2020-04-21,26,,,7,0,7
1166,2020-04-21,19,,,131,77,2066
1167,2020-04-21,5,,,127,3,254
1168,2020-04-21,20,,,16,1,39
1169,2020-04-21,11,,,71,5,368
1170,2020-04-21,29,,,0,2,46
1171,2020-04-21,8,,,114,17,415
1172,2020-04-21,0,,,291,3,408
1173,2020-04-21,6,,,14,0,18
1174,2020-04-21,21,,,127,76,1540
1175,2020-04-21,9,,,572,232,4669
1176,2020-04-21,23,,,2,0,2
1177,2020-04-21,33,,,0,1,11
1178,2020-04-21,24,,,0,0,1
1179,2020-04-21,32,,,0,0,0
1180,2020-04-21,14,,,24,1,74
1181,2020-04-21,15,,,3,0,7
1182,2020-04-21,10,,,39,16,245
1183,2020-04-21,3,,,205,25,1576
1184,2020-04-21,7,,,457,17,1520
1185,2020-04-21,1,,,190,23,919
1186,2020-04-21,31,,,1,0,2
1187,2020-04-21,13,,,18,0,46
1188,2020-04-21,4,,,140,20,1294
1189,2020-04-21,16,,,73,12,392
1190,2020-04-22,25,,,11,0,17
1191,2020-04-22,12,,,120,24,813
1192,2020-04-22,30,,,1,0,1
1193,2020-04-22,28,,,19,1,35
1194,2020-04-22,22,,,46,2,126
1195,2020-04-22,18,,,14,0,27
1196,2020-04-22,17,,,26,0,36
1197,2020-04-22,2,,,611,47,2156
1198,2020-04-22,26,,,7,0,7
1199,2020-04-22,19,,,144,95,2272
1200,2020-04-22,5,,,127,3,254
1201,2020-04-22,20,,,16,1,39
1202,2020-04-22,11,,,81,5,380
1203,2020-04-22,29,,,0,3,45
1204,2020-04-22,8,,,129,17,425
1205,2020-04-22,0,,,323,3,427
1206,2020-04-22,6,,,14,0,18
1207,2020-04-22,21,,,148,80,1592
1208,2020-04-22,9,,,722,251,5221
1209,2020-04-22,23,,,2,0,2
1210,2020-04-22,33,,,0,1,12
1211,2020-04-22,24,,,0,0,1
1212,2020-04-22,14,,,30,1,82
1213,2020-04-22,15,,,3,0,7
1214,2020-04-22,10,,,49,16,251
1215,2020-04-22,3,,,230,25,1801
1216,2020-04-22,7,,,635,18,1596
1217,2020-04-22,1,,,194,23,945
1218,2020-04-22,31,,,1,0,2
1219,2020-04-22,13,,,19,0,46
1220,2020-04-22,4,,,165,21,1412
1221,2020-04-22,16,,,73,15,423
1222,2020-04-23,25,,,11,0,18
1223,2020-04-23,12,,,141,27,895
1224,2020-04-23,30,,,1,0,1
1225,2020-04-23,28,,,19,1,35
1226,2020-04-23,22,,,46,2,148
1227,2020-04-23,18,,,14,0,27
1228,2020-04-23,17,,,28,0,36
1229,2020-04-23,2,,,724,48,2248
1230,2020-04-23,26,,,7,0,7
1231,2020-04-23,19,,,179,103,2407
1232,2020-04-23,5,,,140,3,262
1233,2020-04-23,20,,,18,1,40
1234,2020-04-23,11,,,92,5,407
1235,2020-04-23,29,,,8,3,49
1236,2020-04-23,8,,,141,17,443
1237,2020-04-23,0,,,324,3,438
1238,2020-04-23,6,,,14,0,18
1239,2020-04-23,21,,,148,81,1695
1240,2020-04-23,9,,,789,269,5652
1241,2020-04-23,23,,,2,0,2
1242,2020-04-23,33,,,0,1,12
1243,2020-04-23,24,,,0,0,1
1244,2020-04-23,14,,,32,1,83
1245,2020-04-23,15,,,3,0,7
1246,2020-04-23,10,,,65,16,277
1247,2020-04-23,3,,,230,27,1890
1248,2020-04-23,7,,,662,18,1629
1249,2020-04-23,1,,,197,24,960
1250,2020-04-23,31,,,1,0,2
1251,2020-04-23,13,,,23,0,46
1252,2020-04-23,4,,,187,21,1509
1253,2020-04-23,16,,,79,15,456
1254,2020-04-24,25,,,11,0,22
1255,2020-04-24,12,,,145,29,955
1256,2020-04-24,30,,,1,0,1
1257,2020-04-24,28,,,19,1,36
1258,2020-04-24,22,,,46,2,176
1259,2020-04-24,18,,,14,0,27
1260,2020-04-24,17,,,28,0,36
1261,2020-04-24,2,,,808,50,2376
1262,2020-04-24,26,,,7,0,7
1263,2020-04-24,19,,,258,112,2624
1264,2020-04-24,5,,,156,3,272
1265,2020-04-24,20,,,18,1,40
1266,2020-04-24,11,,,92,5,427
1267,2020-04-24,29,,,8,3,55
1268,2020-04-24,8,,,150,18,463
1269,2020-04-24,0,,,324,3,448
1270,2020-04-24,6,,,14,0,18
1271,2020-04-24,21,,,203,83,1852
1272,2020-04-24,9,,,840,283,6430
1273,2020-04-24,23,,,2,0,2
1274,2020-04-24,33,,,0,1,12
1275,2020-04-24,24,,,0,0,1
1276,2020-04-24,14,,,33,1,90
1277,2020-04-24,15,,,3,0,7
1278,2020-04-24,10,,,65,16,277
1279,2020-04-24,3,,,230,27,1964
1280,2020-04-24,7,,,752,20,1683
1281,2020-04-24,1,,,253,26,984
1282,2020-04-24,31,,,1,0,2
1283,2020-04-24,13,,,24,0,47
1284,2020-04-24,4,,,206,24,1604
1285,2020-04-24,16,,,103,15,514
1286,2020-04-25,25,,,11,0,27
1287,2020-04-25,12,,,171,31,1061
1288,2020-04-25,30,,,1,0,1
1289,2020-04-25,28,,,19,1,36
1290,2020-04-25,22,,,46,2,228
1291,2020-04-25,18,,,15,0,28
1292,2020-04-25,17,,,30,0,36
1293,2020-04-25,2,,,857,53,2514
1294,2020-04-25,26,,,7,0,7
1295,2020-04-25,19,,,265,127,2815
1296,2020-04-25,5,,,156,3,272
1297,2020-04-25,20,,,18,1,40
1298,2020-04-25,11,,,109,5,454
1299,2020-04-25,29,,,9,3,59
1300,2020-04-25,8,,,153,18,489
1301,2020-04-25,0,,,331,4,451
1302,2020-04-25,6,,,14,0,20
1303,2020-04-25,21,,,210,92,1952
1304,2020-04-25,9,,,957,301,6817
1305,2020-04-25,23,,,2,0,2
1306,2020-04-25,33,,,0,1,12
1307,2020-04-25,24,,,0,0,1
1308,2020-04-25,14,,,33,1,94
1309,2020-04-25,15,,,3,0,7
1310,2020-04-25,10,,,67,17,298
1311,2020-04-25,3,,,230,27,2034
1312,2020-04-25,7,,,866,22,1755
1313,2020-04-25,1,,,253,26,984
1314,2020-04-25,31,,,1,0,2
1315,2020-04-25,13,,,25,0,48
1316,2020-04-25,4,,,248,26,1778
1317,2020-04-25,16,,,103,18,571
1318,2020-04-26,25,,,11,0,33
1319,2020-04-26,12,,,231,31,1097
1320,2020-04-26,30,,,1,0,1
1321,2020-04-26,28,,,19,1,36
1322,2020-04-26,22,,,46,2,251
1323,2020-04-26,18,,,17,0,30
1324,2020-04-26,17,,,32,0,37
1325,2020-04-26,2,,,869,54,2625
1326,2020-04-26,26,,,7,0,7
1327,2020-04-26,19,,,282,133,3071
1328,2020-04-26,5,,,176,3,289
1329,2020-04-26,20,,,22,1,40
1330,2020-04-26,11,,,112,6,494
1331,2020-04-26,29,,,13,3,67
1332,2020-04-26,8,,,177,18,501
1333,2020-04-26,0,,,338,4,458
1334,2020-04-26,6,,,14,0,20
1335,2020-04-26,21,,,210,99,2096
1336,2020-04-26,9,,,1076,323,7628
1337,2020-04-26,23,,,2,0,2
1338,2020-04-26,33,,,0,1,12
1339,2020-04-26,24,,,0,0,1
1340,2020-04-26,14,,,34,1,103
1341,2020-04-26,15,,,3,0,7
1342,2020-04-26,10,,,67,17,298
1343,2020-04-26,3,,,493,33,2083
1344,2020-04-26,7,,,960,23,1821
1345,2020-04-26,1,,,280,26,991
1346,2020-04-26,31,,,2,0,2
1347,2020-04-26,13,,,26,0,50
1348,2020-04-26,4,,,289,29,1843
1349,2020-04-26,16,,,105,18,611
1350,2020-04-27,25,,,11,0,33
1351,2020-04-27,12,,,235,31,1177
1352,2020-04-27,30,,,1,0,1
1353,2020-04-27,28,,,27,1,36
1354,2020-04-27,22,,,56,2,277
1355,2020-04-27,18,,,17,0,30
1356,2020-04-27,17,,,32,0,37
1357,2020-04-27,2,,,877,54,2918
1358,2020-04-27,26,,,7,0,7
1359,2020-04-27,19,,,313,151,3301
1360,2020-04-27,5,,,176,3,289
1361,2020-04-27,20,,,22,1,40
1362,2020-04-27,11,,,137,6,523
1363,2020-04-27,29,,,13,3,82
1364,2020-04-27,8,,,188,20,511
1365,2020-04-27,0,,,342,4,469
1366,2020-04-27,6,,,14,0,20
1367,2020-04-27,21,,,302,106,2168
1368,2020-04-27,9,,,1188,342,8068
1369,2020-04-27,23,,,2,0,2
1370,2020-04-27,33,,,0,1,12
1371,2020-04-27,24,,,0,0,1
1372,2020-04-27,14,,,35,1,108
1373,2020-04-27,15,,,3,0,8
1374,2020-04-27,10,,,71,18,313
1375,2020-04-27,3,,,518,41,2185
1376,2020-04-27,7,,,1020,24,1885
1377,2020-04-27,1,,,280,26,1002
1378,2020-04-27,31,,,2,0,2
1379,2020-04-27,13,,,33,0,51
1380,2020-04-27,4,,,335,31,1955
1381,2020-04-27,16,,,105,20,649
1382,2020-04-28,25,,,11,0,33
1383,2020-04-28,12,,,258,31,1259
1384,2020-04-28,30,,,1,0,1
1385,2020-04-28,28,,,27,1,38
1386,2020-04-28,22,,,57,2,346
1387,2020-04-28,18,,,17,0,40
1388,2020-04-28,17,,,32,0,37
1389,2020-04-28,2,,,877,54,3108
1390,2020-04-28,26,,,7,0,7
1391,2020-04-28,19,,,394,162,3548
1392,2020-04-28,5,,,183,3,296
